"","Date","Cancer group","Demographic","Statistic","Statistic2019WdAdj","nDiff","propChange","Breakdown"
"2695",Aug 2020,"Gynaecological","Stage 3",103,161.904761904762,-58.9047619047619,-0.363823529411765,"Stage at diagnosis"
"2696",Aug 2020,"Gynaecological","Stage 4",85,87.6190476190476,-2.61904761904762,-0.0298913043478261,"Stage at diagnosis"
"2697",Aug 2020,"Gynaecological","Unknown",351,241.904761904762,109.095238095238,0.450984251968504,"Stage at diagnosis"
"2698",Aug 2020,"Haematological","Stage 1",44,77.1428571428571,-33.1428571428571,-0.42962962962963,"Stage at diagnosis"
"2699",Aug 2020,"Haematological","Stage 2",48,64.7619047619048,-16.7619047619048,-0.258823529411765,"Stage at diagnosis"
"2700",Aug 2020,"Haematological","Stage 3",63,85.7142857142857,-22.7142857142857,-0.265,"Stage at diagnosis"
"2701",Aug 2020,"Haematological","Stage 4",147,179.047619047619,-32.047619047619,-0.178989361702128,"Stage at diagnosis"
"2702",Aug 2020,"Haematological","Unknown",537,519.047619047619,17.952380952381,0.0345871559633028,"Stage at diagnosis"
"2703",Aug 2020,"Lung","Stage 1",469,477.142857142857,-8.14285714285711,-0.017065868263473,"Stage at diagnosis"
"2704",Aug 2020,"Lung","Stage 2",155,232.380952380952,-77.3809523809524,-0.332991803278689,"Stage at diagnosis"
"2705",Aug 2020,"Lung","Stage 3",501,527.619047619048,-26.6190476190476,-0.0504512635379061,"Stage at diagnosis"
"2706",Aug 2020,"Lung","Stage 4",1137,1130.47619047619,6.52380952380963,0.00577085088458308,"Stage at diagnosis"
"2707",Aug 2020,"Lung","Unknown",333,259.047619047619,73.952380952381,0.285477941176471,"Stage at diagnosis"
"2708",Aug 2020,"Melanoma","Stage 1",369,647.619047619048,-278.619047619048,-0.430220588235294,"Stage at diagnosis"
"2709",Aug 2020,"Melanoma","Stage 2",195,219.047619047619,-24.047619047619,-0.109782608695652,"Stage at diagnosis"
"2710",Aug 2020,"Melanoma","Stage 3",36,41.9047619047619,-5.90476190476191,-0.140909090909091,"Stage at diagnosis"
"2711",Aug 2020,"Melanoma","Stage 4",28,16.1904761904762,11.8095238095238,0.729411764705882,"Stage at diagnosis"
"2712",Aug 2020,"Melanoma","Unknown",276,365.714285714286,-89.7142857142857,-0.2453125,"Stage at diagnosis"
"2713",Aug 2020,"Oesophago-gastric","Stage 1",34,48.5714285714286,-14.5714285714286,-0.3,"Stage at diagnosis"
"2714",Aug 2020,"Oesophago-gastric","Stage 2",124,146.666666666667,-22.6666666666667,-0.154545454545454,"Stage at diagnosis"
"2715",Aug 2020,"Oesophago-gastric","Stage 3",172,216.190476190476,-44.1904761904762,-0.204405286343612,"Stage at diagnosis"
"2716",Aug 2020,"Oesophago-gastric","Stage 4",308,276.190476190476,31.8095238095239,0.115172413793104,"Stage at diagnosis"
"2717",Aug 2020,"Oesophago-gastric","Unknown",310,276.190476190476,33.8095238095239,0.122413793103448,"Stage at diagnosis"
"2718",Aug 2020,"Prostate","Stage 1",547,838.095238095238,-291.095238095238,-0.347329545454545,"Stage at diagnosis"
"2719",Aug 2020,"Prostate","Stage 2",242,371.428571428571,-129.428571428571,-0.348461538461538,"Stage at diagnosis"
"2720",Aug 2020,"Prostate","Stage 3",456,644.761904761905,-188.761904761905,-0.292762186115214,"Stage at diagnosis"
"2721",Aug 2020,"Prostate","Stage 4",359,394.285714285714,-35.2857142857143,-0.0894927536231884,"Stage at diagnosis"
"2722",Aug 2020,"Prostate","Unknown",644,933.333333333333,-289.333333333333,-0.31,"Stage at diagnosis"
"2723",Aug 2020,"Upper GI excl OG","Stage 1",38,24.7619047619048,13.2380952380952,0.534615384615385,"Stage at diagnosis"
"2724",Aug 2020,"Upper GI excl OG","Stage 2",58,54.2857142857143,3.71428571428572,0.068421052631579,"Stage at diagnosis"
"2725",Aug 2020,"Upper GI excl OG","Stage 3",71,75.2380952380952,-4.23809523809524,-0.0563291139240507,"Stage at diagnosis"
"2726",Aug 2020,"Upper GI excl OG","Stage 4",208,198.095238095238,9.90476190476193,0.0500000000000001,"Stage at diagnosis"
"2727",Aug 2020,"Upper GI excl OG","Unknown",280,239.047619047619,40.952380952381,0.171314741035857,"Stage at diagnosis"
"2728",Aug 2020,"Urological excl prostate","Stage 1",318,352.380952380952,-34.3809523809524,-0.0975675675675675,"Stage at diagnosis"
"2729",Aug 2020,"Urological excl prostate","Stage 2",168,166.666666666667,1.33333333333334,0.00800000000000006,"Stage at diagnosis"
"2730",Aug 2020,"Urological excl prostate","Stage 3",140,139.047619047619,0.952380952380963,0.00684931506849323,"Stage at diagnosis"
"2731",Aug 2020,"Urological excl prostate","Stage 4",93,99.047619047619,-6.04761904761904,-0.0610576923076922,"Stage at diagnosis"
"2732",Aug 2020,"Urological excl prostate","Unknown",541,631.428571428571,-90.4285714285714,-0.143212669683258,"Stage at diagnosis"
"2733",Sep 2020,"All sites combined","Stage 1",3974,4794.95238095238,-820.952380952382,-0.171211790176177,"Stage at diagnosis"
"2734",Sep 2020,"All sites combined","Stage 2",2979,3232.95238095238,-253.952380952381,-0.0785512284216109,"Stage at diagnosis"
"2735",Sep 2020,"All sites combined","Stage 3",2751,3217.2380952381,-466.238095238095,-0.144918741304284,"Stage at diagnosis"
"2736",Sep 2020,"All sites combined","Stage 4",3259,3144.95238095238,114.047619047619,0.0362637029858881,"Stage at diagnosis"
"2737",Sep 2020,"All sites combined","Unknown",5469,5086.19047619048,382.809523809524,0.075264488343788,"Stage at diagnosis"
"2738",Sep 2020,"Breast","Stage 1",878,1109.42857142857,-231.428571428572,-0.20860159670358,"Stage at diagnosis"
"2739",Sep 2020,"Breast","Stage 2",1085,1103.14285714286,-18.1428571428571,-0.0164465164465164,"Stage at diagnosis"
"2740",Sep 2020,"Breast","Stage 3",247,297.52380952381,-50.5238095238095,-0.169814340588988,"Stage at diagnosis"
"2741",Sep 2020,"Breast","Stage 4",111,96.3809523809524,14.6190476190476,0.151679841897233,"Stage at diagnosis"
"2742",Sep 2020,"Breast","Unknown",866,889.428571428571,-23.4285714285714,-0.0263411500160617,"Stage at diagnosis"
"2743",Sep 2020,"Colorectal","Stage 1",424,569.904761904762,-145.904761904762,-0.256016042780749,"Stage at diagnosis"
"2744",Sep 2020,"Colorectal","Stage 2",640,735.428571428571,-95.4285714285714,-0.12975912975913,"Stage at diagnosis"
"2745",Sep 2020,"Colorectal","Stage 3",754,827.619047619048,-73.6190476190477,-0.0889528193325663,"Stage at diagnosis"
"2746",Sep 2020,"Colorectal","Stage 4",456,444.190476190476,11.8095238095238,0.0265866209262435,"Stage at diagnosis"
"2747",Sep 2020,"Colorectal","Unknown",653,500.761904761905,152.238095238095,0.304012932674021,"Stage at diagnosis"
"2748",Sep 2020,"Gynaecological","Stage 1",351,468.285714285714,-117.285714285714,-0.25045759609518,"Stage at diagnosis"
"2749",Sep 2020,"Gynaecological","Stage 2",43,52.3809523809524,-9.38095238095239,-0.179090909090909,"Stage at diagnosis"
"2750",Sep 2020,"Gynaecological","Stage 3",113,157.142857142857,-44.1428571428571,-0.280909090909091,"Stage at diagnosis"
"2751",Sep 2020,"Gynaecological","Stage 4",106,95.3333333333333,10.6666666666667,0.111888111888112,"Stage at diagnosis"
"2752",Sep 2020,"Gynaecological","Unknown",422,274.47619047619,147.52380952381,0.537473976405274,"Stage at diagnosis"
"2753",Sep 2020,"Haematological","Stage 1",48,69.1428571428572,-21.1428571428572,-0.305785123966942,"Stage at diagnosis"
"2754",Sep 2020,"Haematological","Stage 2",62,70.1904761904762,-8.19047619047619,-0.116689280868385,"Stage at diagnosis"
"2755",Sep 2020,"Haematological","Stage 3",68,70.1904761904762,-2.19047619047619,-0.0312075983717775,"Stage at diagnosis"
"2756",Sep 2020,"Haematological","Stage 4",155,187.52380952381,-32.5238095238095,-0.173438293550025,"Stage at diagnosis"
"2757",Sep 2020,"Haematological","Unknown",627,525.904761904762,101.095238095238,0.192231075697211,"Stage at diagnosis"
"2758",Sep 2020,"Lung","Stage 1",602,557.333333333333,44.6666666666666,0.0801435406698564,"Stage at diagnosis"
"2759",Sep 2020,"Lung","Stage 2",190,226.285714285714,-36.2857142857143,-0.160353535353535,"Stage at diagnosis"
"2760",Sep 2020,"Lung","Stage 3",528,640.095238095238,-112.095238095238,-0.175122749590835,"Stage at diagnosis"
"2761",Sep 2020,"Lung","Stage 4",1320,1232,88,0.0714285714285714,"Stage at diagnosis"
"2762",Sep 2020,"Lung","Unknown",346,279.714285714286,66.2857142857143,0.236976506639428,"Stage at diagnosis"
"2763",Sep 2020,"Melanoma","Stage 1",475,647.428571428571,-172.428571428571,-0.266328331862312,"Stage at diagnosis"
"2764",Sep 2020,"Melanoma","Stage 2",260,225.238095238095,34.7619047619048,0.154334038054968,"Stage at diagnosis"
"2765",Sep 2020,"Melanoma","Stage 3",40,41.9047619047619,-1.90476190476191,-0.0454545454545455,"Stage at diagnosis"
"2766",Sep 2020,"Melanoma","Stage 4",14,23.047619047619,-9.04761904761905,-0.392561983471074,"Stage at diagnosis"
"2767",Sep 2020,"Melanoma","Unknown",353,407.52380952381,-54.5238095238095,-0.133792942276233,"Stage at diagnosis"
"2768",Sep 2020,"Oesophago-gastric","Stage 1",43,58.6666666666667,-15.6666666666667,-0.267045454545455,"Stage at diagnosis"
"2769",Sep 2020,"Oesophago-gastric","Stage 2",148,165.52380952381,-17.5238095238095,-0.105868814729574,"Stage at diagnosis"
"2770",Sep 2020,"Oesophago-gastric","Stage 3",187,208.47619047619,-21.4761904761905,-0.103015075376884,"Stage at diagnosis"
"2771",Sep 2020,"Oesophago-gastric","Stage 4",337,305.904761904762,31.0952380952381,0.101650062266501,"Stage at diagnosis"
"2772",Sep 2020,"Oesophago-gastric","Unknown",354,301.714285714286,52.2857142857143,0.173295454545455,"Stage at diagnosis"
"2773",Sep 2020,"Prostate","Stage 1",718,858,-140,-0.163170163170163,"Stage at diagnosis"
"2774",Sep 2020,"Prostate","Stage 2",290,390.761904761905,-100.761904761905,-0.257860102364124,"Stage at diagnosis"
"2775",Sep 2020,"Prostate","Stage 3",565,726,-161,-0.221763085399449,"Stage at diagnosis"
"2776",Sep 2020,"Prostate","Stage 4",472,457.809523809524,14.1904761904761,0.0309964634907426,"Stage at diagnosis"
"2777",Sep 2020,"Prostate","Unknown",881,981.619047619048,-100.619047619048,-0.102503153196857,"Stage at diagnosis"
"2778",Sep 2020,"Upper GI excl OG","Stage 1",42,45.0476190476191,-3.04761904761905,-0.0676532769556026,"Stage at diagnosis"
"2779",Sep 2020,"Upper GI excl OG","Stage 2",71,70.1904761904762,0.80952380952381,0.0115332428765265,"Stage at diagnosis"
"2780",Sep 2020,"Upper GI excl OG","Stage 3",67,88,-21,-0.238636363636364,"Stage at diagnosis"
"2781",Sep 2020,"Upper GI excl OG","Stage 4",191,213.714285714286,-22.7142857142857,-0.106283422459893,"Stage at diagnosis"
"2782",Sep 2020,"Upper GI excl OG","Unknown",309,276.571428571429,32.4285714285714,0.117252066115702,"Stage at diagnosis"
"2783",Sep 2020,"Urological excl prostate","Stage 1",393,411.714285714286,-18.7142857142857,-0.0454545454545455,"Stage at diagnosis"
"2784",Sep 2020,"Urological excl prostate","Stage 2",190,193.809523809524,-3.80952380952382,-0.0196560196560197,"Stage at diagnosis"
"2785",Sep 2020,"Urological excl prostate","Stage 3",182,160.285714285714,21.7142857142857,0.135472370766488,"Stage at diagnosis"
"2786",Sep 2020,"Urological excl prostate","Stage 4",97,89.0476190476191,7.95238095238095,0.0893048128342246,"Stage at diagnosis"
"2787",Sep 2020,"Urological excl prostate","Unknown",658,648.47619047619,9.52380952380952,0.0146864444118079,"Stage at diagnosis"
"2788",Oct 2020,"All sites combined","Stage 1",4327,5004.52173913043,-677.521739130435,-0.135381915485127,"Stage at diagnosis"
"2789",Oct 2020,"All sites combined","Stage 2",3010,3420.52173913043,-410.521739130435,-0.120017286963596,"Stage at diagnosis"
"2790",Oct 2020,"All sites combined","Stage 3",2847,3317.21739130435,-470.217391304348,-0.141750550487575,"Stage at diagnosis"
"2791",Oct 2020,"All sites combined","Stage 4",3015,3190,-175,-0.054858934169279,"Stage at diagnosis"
"2792",Oct 2020,"All sites combined","Unknown",5767,5063.82608695652,703.173913043478,0.138862176735241,"Stage at diagnosis"
"2793",Oct 2020,"Breast","Stage 1",1003,1215.73913043478,-212.739130434783,-0.17498748301266,"Stage at diagnosis"
"2794",Oct 2020,"Breast","Stage 2",1118,1219.5652173913,-101.565217391304,-0.0832798573975046,"Stage at diagnosis"
"2795",Oct 2020,"Breast","Stage 3",279,273.565217391304,5.43478260869563,0.0198664971392243,"Stage at diagnosis"
"2796",Oct 2020,"Breast","Stage 4",101,75.5652173913043,25.4347826086957,0.336593785960875,"Stage at diagnosis"
"2797",Oct 2020,"Breast","Unknown",926,837.913043478261,88.0869565217391,0.105126608551266,"Stage at diagnosis"
"2798",Oct 2020,"Colorectal","Stage 1",435,528,-93,-0.176136363636364,"Stage at diagnosis"
"2799",Oct 2020,"Colorectal","Stage 2",651,744.173913043478,-93.1739130434783,-0.12520448702968,"Stage at diagnosis"
"2800",Oct 2020,"Colorectal","Stage 3",803,849.391304347826,-46.3913043478261,-0.0546171171171172,"Stage at diagnosis"
"2801",Oct 2020,"Colorectal","Stage 4",447,479.217391304348,-32.2173913043478,-0.0672291780076211,"Stage at diagnosis"
"2802",Oct 2020,"Colorectal","Unknown",734,461.04347826087,272.95652173913,0.592040739343644,"Stage at diagnosis"
"2803",Oct 2020,"Gynaecological","Stage 1",457,463.913043478261,-6.91304347826087,-0.0149015932521087,"Stage at diagnosis"
"2804",Oct 2020,"Gynaecological","Stage 2",54,52.6086956521739,1.39130434782609,0.0264462809917355,"Stage at diagnosis"
"2805",Oct 2020,"Gynaecological","Stage 3",147,152.086956521739,-5.08695652173913,-0.0334476843910806,"Stage at diagnosis"
"2806",Oct 2020,"Gynaecological","Stage 4",101,79.3913043478261,21.6086956521739,0.272179627601314,"Stage at diagnosis"
"2807",Oct 2020,"Gynaecological","Unknown",462,295.565217391304,166.434782608696,0.563106796116505,"Stage at diagnosis"
"2808",Oct 2020,"Haematological","Stage 1",53,84.1739130434783,-31.1739130434783,-0.370351239669422,"Stage at diagnosis"
"2809",Oct 2020,"Haematological","Stage 2",50,64.0869565217391,-14.0869565217391,-0.219810040705563,"Stage at diagnosis"
"2810",Oct 2020,"Haematological","Stage 3",65,107.130434782609,-42.1304347826087,-0.393262987012987,"Stage at diagnosis"
"2811",Oct 2020,"Haematological","Stage 4",142,204.695652173913,-62.6956521739131,-0.306287170773152,"Stage at diagnosis"
"2812",Oct 2020,"Haematological","Unknown",629,581.565217391304,47.4347826086956,0.081563995215311,"Stage at diagnosis"
"2813",Oct 2020,"Lung","Stage 1",607,609.304347826087,-2.304347826087,-0.00378193235336099,"Stage at diagnosis"
"2814",Oct 2020,"Lung","Stage 2",200,237.217391304348,-37.2173913043478,-0.156891495601173,"Stage at diagnosis"
"2815",Oct 2020,"Lung","Stage 3",526,621.739130434783,-95.7391304347826,-0.153986013986014,"Stage at diagnosis"
"2816",Oct 2020,"Lung","Stage 4",1192,1313.30434782609,-121.304347826087,-0.0923657551479839,"Stage at diagnosis"
"2817",Oct 2020,"Lung","Unknown",362,294.608695652174,67.3913043478261,0.22874852420307,"Stage at diagnosis"
"2818",Oct 2020,"Melanoma","Stage 1",493,616,-123,-0.199675324675325,"Stage at diagnosis"
"2819",Oct 2020,"Melanoma","Stage 2",253,243.913043478261,9.08695652173913,0.0372549019607843,"Stage at diagnosis"
"2820",Oct 2020,"Melanoma","Stage 3",33,34.4347826086957,-1.43478260869566,-0.0416666666666668,"Stage at diagnosis"
"2821",Oct 2020,"Melanoma","Stage 4",18,16.2608695652174,1.73913043478261,0.106951871657754,"Stage at diagnosis"
"2822",Oct 2020,"Melanoma","Unknown",329,387.391304347826,-58.3913043478261,-0.150729517396184,"Stage at diagnosis"
"2823",Oct 2020,"Oesophago-gastric","Stage 1",47,66,-19,-0.287878787878788,"Stage at diagnosis"
"2824",Oct 2020,"Oesophago-gastric","Stage 2",135,171.217391304348,-36.2173913043478,-0.211528694768918,"Stage at diagnosis"
"2825",Oct 2020,"Oesophago-gastric","Stage 3",207,198,9,0.0454545454545455,"Stage at diagnosis"
"2826",Oct 2020,"Oesophago-gastric","Stage 4",251,283.130434782609,-32.1304347826087,-0.113482800982801,"Stage at diagnosis"
"2827",Oct 2020,"Oesophago-gastric","Unknown",381,273.565217391304,107.434782608696,0.392720915448188,"Stage at diagnosis"
"2828",Oct 2020,"Prostate","Stage 1",754,945.04347826087,-191.04347826087,-0.202153110047847,"Stage at diagnosis"
"2829",Oct 2020,"Prostate","Stage 2",290,417.04347826087,-127.04347826087,-0.304628857381151,"Stage at diagnosis"
"2830",Oct 2020,"Prostate","Stage 3",583,858,-275,-0.320512820512821,"Stage at diagnosis"
"2831",Oct 2020,"Prostate","Stage 4",466,443.826086956522,22.1739130434783,0.0499608150470219,"Stage at diagnosis"
"2832",Oct 2020,"Prostate","Unknown",949,990.95652173913,-41.9565217391305,-0.0423394173394174,"Stage at diagnosis"
"2833",Oct 2020,"Upper GI excl OG","Stage 1",48,43.0434782608696,4.95652173913043,0.115151515151515,"Stage at diagnosis"
"2834",Oct 2020,"Upper GI excl OG","Stage 2",70,57.3913043478261,12.6086956521739,0.21969696969697,"Stage at diagnosis"
"2835",Oct 2020,"Upper GI excl OG","Stage 3",60,63.1304347826087,-3.1304347826087,-0.0495867768595041,"Stage at diagnosis"
"2836",Oct 2020,"Upper GI excl OG","Stage 4",201,204.695652173913,-3.69565217391306,-0.0180543755310111,"Stage at diagnosis"
"2837",Oct 2020,"Upper GI excl OG","Unknown",341,267.826086956522,73.1739130434783,0.273214285714286,"Stage at diagnosis"
"2838",Oct 2020,"Urological excl prostate","Stage 1",430,433.304347826087,-3.304347826087,-0.00762592815572957,"Stage at diagnosis"
"2839",Oct 2020,"Urological excl prostate","Stage 2",189,213.304347826087,-24.304347826087,-0.113942111699959,"Stage at diagnosis"
"2840",Oct 2020,"Urological excl prostate","Stage 3",144,159.739130434783,-15.7391304347826,-0.0985302123026675,"Stage at diagnosis"
"2841",Oct 2020,"Urological excl prostate","Stage 4",96,89.9130434782609,6.08695652173913,0.0676982591876208,"Stage at diagnosis"
"2842",Oct 2020,"Urological excl prostate","Unknown",654,673.391304347826,-19.3913043478261,-0.0287964876033058,"Stage at diagnosis"
"2843",Nov 2020,"All sites combined","Stage 1",4088,4930,-842,-0.17079107505071,"Stage at diagnosis"
"2844",Nov 2020,"All sites combined","Stage 2",2858,2992,-134,-0.0447860962566845,"Stage at diagnosis"
"2845",Nov 2020,"All sites combined","Stage 3",2853,2978,-125,-0.041974479516454,"Stage at diagnosis"
"2846",Nov 2020,"All sites combined","Stage 4",2927,3065,-138,-0.0450244698205546,"Stage at diagnosis"
"2847",Nov 2020,"All sites combined","Unknown",5689,4792,897,0.187186978297162,"Stage at diagnosis"
"2848",Nov 2020,"Breast","Stage 1",988,1172,-184,-0.156996587030717,"Stage at diagnosis"
"2849",Nov 2020,"Breast","Stage 2",1090,1060,30,0.0283018867924528,"Stage at diagnosis"
"2850",Nov 2020,"Breast","Stage 3",247,262,-15,-0.0572519083969466,"Stage at diagnosis"
"2851",Nov 2020,"Breast","Stage 4",103,86,17,0.197674418604651,"Stage at diagnosis"
"2852",Nov 2020,"Breast","Unknown",1013,809,204,0.252163164400494,"Stage at diagnosis"
"2853",Nov 2020,"Colorectal","Stage 1",467,604,-137,-0.22682119205298,"Stage at diagnosis"
"2854",Nov 2020,"Colorectal","Stage 2",562,674,-112,-0.166172106824926,"Stage at diagnosis"
"2855",Nov 2020,"Colorectal","Stage 3",781,758,23,0.0303430079155673,"Stage at diagnosis"
"2856",Nov 2020,"Colorectal","Stage 4",448,449,-1,-0.0022271714922049,"Stage at diagnosis"
"2857",Nov 2020,"Colorectal","Unknown",717,492,225,0.457317073170732,"Stage at diagnosis"
"2858",Nov 2020,"Gynaecological","Stage 1",346,472,-126,-0.266949152542373,"Stage at diagnosis"
"2859",Nov 2020,"Gynaecological","Stage 2",49,47,2,0.0425531914893617,"Stage at diagnosis"
"2860",Nov 2020,"Gynaecological","Stage 3",123,145,-22,-0.151724137931034,"Stage at diagnosis"
"2861",Nov 2020,"Gynaecological","Stage 4",90,91,-1,-0.010989010989011,"Stage at diagnosis"
"2862",Nov 2020,"Gynaecological","Unknown",415,240,175,0.729166666666667,"Stage at diagnosis"
"2863",Nov 2020,"Haematological","Stage 1",50,77,-27,-0.350649350649351,"Stage at diagnosis"
"2864",Nov 2020,"Haematological","Stage 2",52,64,-12,-0.1875,"Stage at diagnosis"
"2865",Nov 2020,"Haematological","Stage 3",81,84,-3,-0.0357142857142857,"Stage at diagnosis"
"2866",Nov 2020,"Haematological","Stage 4",143,216,-73,-0.337962962962963,"Stage at diagnosis"
"2867",Nov 2020,"Haematological","Unknown",552,526,26,0.0494296577946768,"Stage at diagnosis"
"2868",Nov 2020,"Lung","Stage 1",545,587,-42,-0.0715502555366269,"Stage at diagnosis"
"2869",Nov 2020,"Lung","Stage 2",181,211,-30,-0.14218009478673,"Stage at diagnosis"
"2870",Nov 2020,"Lung","Stage 3",572,560,12,0.0214285714285714,"Stage at diagnosis"
"2871",Nov 2020,"Lung","Stage 4",1178,1175,3,0.0025531914893617,"Stage at diagnosis"
"2872",Nov 2020,"Lung","Unknown",363,276,87,0.315217391304348,"Stage at diagnosis"
"2873",Nov 2020,"Melanoma","Stage 1",466,560,-94,-0.167857142857143,"Stage at diagnosis"
"2874",Nov 2020,"Melanoma","Stage 2",227,181,46,0.25414364640884,"Stage at diagnosis"
"2875",Nov 2020,"Melanoma","Stage 3",32,31,1,0.032258064516129,"Stage at diagnosis"
"2876",Nov 2020,"Melanoma","Stage 4",18,12,6,0.5,"Stage at diagnosis"
"2877",Nov 2020,"Melanoma","Unknown",283,348,-65,-0.186781609195402,"Stage at diagnosis"
"2878",Nov 2020,"Oesophago-gastric","Stage 1",33,46,-13,-0.282608695652174,"Stage at diagnosis"
"2879",Nov 2020,"Oesophago-gastric","Stage 2",129,171,-42,-0.245614035087719,"Stage at diagnosis"
"2880",Nov 2020,"Oesophago-gastric","Stage 3",192,180,12,0.0666666666666667,"Stage at diagnosis"
"2881",Nov 2020,"Oesophago-gastric","Stage 4",256,272,-16,-0.0588235294117647,"Stage at diagnosis"
"2882",Nov 2020,"Oesophago-gastric","Unknown",344,248,96,0.387096774193548,"Stage at diagnosis"
"2883",Nov 2020,"Prostate","Stage 1",752,998,-246,-0.246492985971944,"Stage at diagnosis"
"2884",Nov 2020,"Prostate","Stage 2",351,372,-21,-0.0564516129032258,"Stage at diagnosis"
"2885",Nov 2020,"Prostate","Stage 3",634,753,-119,-0.158034528552457,"Stage at diagnosis"
"2886",Nov 2020,"Prostate","Stage 4",418,472,-54,-0.114406779661017,"Stage at diagnosis"
"2887",Nov 2020,"Prostate","Unknown",1016,960,56,0.0583333333333333,"Stage at diagnosis"
"2888",Nov 2020,"Upper GI excl OG","Stage 1",45,35,10,0.285714285714286,"Stage at diagnosis"
"2889",Nov 2020,"Upper GI excl OG","Stage 2",51,56,-5,-0.0892857142857143,"Stage at diagnosis"
"2890",Nov 2020,"Upper GI excl OG","Stage 3",58,63,-5,-0.0793650793650794,"Stage at diagnosis"
"2891",Nov 2020,"Upper GI excl OG","Stage 4",192,205,-13,-0.0634146341463415,"Stage at diagnosis"
"2892",Nov 2020,"Upper GI excl OG","Unknown",300,278,22,0.079136690647482,"Stage at diagnosis"
"2893",Nov 2020,"Urological excl prostate","Stage 1",396,379,17,0.0448548812664908,"Stage at diagnosis"
"2894",Nov 2020,"Urological excl prostate","Stage 2",166,156,10,0.0641025641025641,"Stage at diagnosis"
"2895",Nov 2020,"Urological excl prostate","Stage 3",133,142,-9,-0.0633802816901408,"Stage at diagnosis"
"2896",Nov 2020,"Urological excl prostate","Stage 4",81,87,-6,-0.0689655172413793,"Stage at diagnosis"
"2897",Nov 2020,"Urological excl prostate","Unknown",686,615,71,0.115447154471545,"Stage at diagnosis"
"2898",Dec 2020,"All sites combined","Stage 1",4262,4784.85,-522.85,-0.109271972998109,"Stage at diagnosis"
"2899",Dec 2020,"All sites combined","Stage 2",2882,3092.25,-210.25,-0.067992562050287,"Stage at diagnosis"
"2900",Dec 2020,"All sites combined","Stage 3",2767,3225.6,-458.6,-0.142175099206349,"Stage at diagnosis"
"2901",Dec 2020,"All sites combined","Stage 4",2980,3016.65,-36.6500000000001,-0.0121492383935823,"Stage at diagnosis"
"2902",Dec 2020,"All sites combined","Unknown",5692,4918.2,773.8,0.157333983977878,"Stage at diagnosis"
"2903",Dec 2020,"Breast","Stage 1",1005,1177.05,-172.05,-0.146170511023321,"Stage at diagnosis"
"2904",Dec 2020,"Breast","Stage 2",1031,1117.2,-86.2,-0.0771571786609381,"Stage at diagnosis"
"2905",Dec 2020,"Breast","Stage 3",227,294,-67,-0.227891156462585,"Stage at diagnosis"
"2906",Dec 2020,"Breast","Stage 4",122,108.15,13.85,0.128062875635691,"Stage at diagnosis"
"2907",Dec 2020,"Breast","Unknown",1020,783.3,236.7,0.302183071620069,"Stage at diagnosis"
"2908",Dec 2020,"Colorectal","Stage 1",509,512.4,-3.39999999999998,-0.00663544106167053,"Stage at diagnosis"
"2909",Dec 2020,"Colorectal","Stage 2",575,633.15,-58.15,-0.0918423754244649,"Stage at diagnosis"
"2910",Dec 2020,"Colorectal","Stage 3",745,793.8,-48.8000000000001,-0.0614764424288235,"Stage at diagnosis"
"2911",Dec 2020,"Colorectal","Stage 4",371,434.7,-63.7,-0.146537842190016,"Stage at diagnosis"
"2912",Dec 2020,"Colorectal","Unknown",693,468.3,224.7,0.479820627802691,"Stage at diagnosis"
"2913",Dec 2020,"Gynaecological","Stage 1",363,426.3,-63.3,-0.148486980999296,"Stage at diagnosis"
"2914",Dec 2020,"Gynaecological","Stage 2",51,60.9,-9.90000000000001,-0.16256157635468,"Stage at diagnosis"
"2915",Dec 2020,"Gynaecological","Stage 3",109,159.6,-50.6,-0.317042606516291,"Stage at diagnosis"
"2916",Dec 2020,"Gynaecological","Stage 4",90,92.4,-2.40000000000001,-0.025974025974026,"Stage at diagnosis"
"2917",Dec 2020,"Gynaecological","Unknown",411,273,138,0.505494505494505,"Stage at diagnosis"
"2918",Dec 2020,"Haematological","Stage 1",75,76.65,-1.65000000000001,-0.0215264187866928,"Stage at diagnosis"
"2919",Dec 2020,"Haematological","Stage 2",62,65.1,-3.10000000000001,-0.0476190476190477,"Stage at diagnosis"
"2920",Dec 2020,"Haematological","Stage 3",70,94.5,-24.5,-0.259259259259259,"Stage at diagnosis"
"2921",Dec 2020,"Haematological","Stage 4",140,176.4,-36.4,-0.206349206349206,"Stage at diagnosis"
"2922",Dec 2020,"Haematological","Unknown",627,573.3,53.6999999999999,0.0936682365253793,"Stage at diagnosis"
"2923",Dec 2020,"Lung","Stage 1",576,600.6,-24.6,-0.040959040959041,"Stage at diagnosis"
"2924",Dec 2020,"Lung","Stage 2",182,214.2,-32.2,-0.150326797385621,"Stage at diagnosis"
"2925",Dec 2020,"Lung","Stage 3",514,549.15,-35.15,-0.0640080123827733,"Stage at diagnosis"
"2926",Dec 2020,"Lung","Stage 4",1281,1128.75,152.25,0.134883720930233,"Stage at diagnosis"
"2927",Dec 2020,"Lung","Unknown",375,288.75,86.25,0.298701298701299,"Stage at diagnosis"
"2928",Dec 2020,"Melanoma","Stage 1",443,494.55,-51.55,-0.104236174299869,"Stage at diagnosis"
"2929",Dec 2020,"Melanoma","Stage 2",220,183.75,36.25,0.197278911564626,"Stage at diagnosis"
